date,matchup,bet_side,stake,odds,model_prob,vegas_prob,edge,won,game_pnl,flat_pnl,bankroll,year
2021-04-19,TEX @ LAA,TEX,3.26,200.0,0.3616,0.3265,0.0351,True,6.52,2.0,313.98,2021
2021-04-19,TBR @ KCR,,0.0,,0.5124,0.507,0.0055,,0.0,,313.98,2021
2021-04-19,LAD @ SEA,SEA,7.46,178.0,0.4206,0.352,0.0686,True,13.28,1.78,327.26,2021
2021-04-19,MIL @ SDP,,0.0,,0.6178,0.6136,0.0042,,0.0,,327.26,2021
2021-04-19,SFG @ PHI,,0.0,,0.5235,0.5,0.0235,,0.0,,327.26,2021
2021-04-19,STL @ WSN,WSN,3.27,-102.0,0.5247,0.493,0.0317,False,-3.27,-1.0,323.99,2021
2021-04-19,CHW @ BOS,,0.0,,0.5348,0.523,0.0118,,0.0,,323.99,2021
2021-04-20,SFG @ PHI,SFG,4.94,135.0,0.4606,0.4183,0.0423,True,6.67,1.35,330.66,2021
2021-04-20,HOU @ COL,HOU,7.41,-112.0,0.5706,0.5162,0.0543,False,-7.41,-1.0,323.25,2021
2021-04-20,LAD @ SEA,SEA,8.77,175.0,0.4327,0.3569,0.0758,False,-8.77,-1.0,314.48,2021
2021-04-20,CHW @ CLE,,0.0,,0.5014,0.493,0.0084,,0.0,,314.48,2021
2021-04-20,TOR @ BOS,TOR,4.29,-107.0,0.5433,0.5046,0.0386,False,-4.29,-1.0,310.19,2021
2021-04-20,NYM @ CHC,CHC,3.36,115.0,0.4883,0.4557,0.0326,True,3.86,1.15,314.05,2021
2021-04-20,TEX @ LAA,,0.0,,0.6384,0.6354,0.003,,0.0,,314.05,2021
2021-04-20,TBR @ KCR,,0.0,,0.5121,0.5,0.0121,,0.0,,314.05,2021
2021-04-20,ATL @ NYY,ATL,4.65,108.0,0.5115,0.4704,0.0411,False,-4.65,-1.0,309.4,2021
2021-04-20,MIL @ SDP,SDP,4.48,102.0,0.5243,0.4838,0.0406,False,-4.48,-1.0,304.92,2021
2021-04-20,MIN @ ATH,ATH,8.56,106.0,0.5432,0.4748,0.0685,True,9.07,1.06,313.99,2021
2021-04-20,MIN @ ATH,,0.0,,0.5432,0.523,0.0202,,0.0,,313.99,2021
2021-04-20,MIN @ ATH,ATH,8.81,106.0,0.5432,0.4748,0.0685,True,9.34,1.06,323.33,2021
2021-04-20,BAL @ MIA,,0.0,,0.4881,0.4704,0.0177,,0.0,,323.33,2021
2021-04-20,ARI @ CIN,,0.0,,0.6327,0.5765,0.0562,,0.0,,323.33,2021
2021-04-20,STL @ WSN,STL,3.63,101.0,0.5201,0.4861,0.034,False,-3.63,-1.0,319.7,2021
2021-04-20,MIN @ ATH,,0.0,,0.5432,0.523,0.0202,,0.0,,319.7,2021
2021-04-21,STL @ WSN,STL,7.87,149.0,0.4606,0.3955,0.0651,False,-7.87,-1.0,311.83,2021
2021-04-21,SFG @ PHI,,0.0,,0.4946,0.4661,0.0285,,0.0,,311.83,2021
2021-04-21,BAL @ MIA,BAL,11.99,145.0,0.4992,0.4017,0.0975,False,-11.99,-1.0,299.84,2021
2021-04-21,TOR @ BOS,TOR,9.04,118.0,0.524,0.4497,0.0744,True,10.67,1.18,310.51,2021
2021-04-21,PIT @ DET,PIT,4.66,113.0,0.5013,0.4598,0.0415,False,-4.66,-1.0,305.85,2021
2021-04-21,PIT @ DET,PIT,7.33,123.0,0.5013,0.44,0.0614,False,-7.33,-1.0,298.52,2021
2021-04-21,HOU @ COL,,0.0,,0.4467,0.427,0.0196,,0.0,,298.52,2021
2021-04-21,NYM @ CHC,CHC,5.87,113.0,0.5112,0.4598,0.0514,True,6.63,1.13,305.15,2021
2021-04-21,ARI @ CIN,,0.0,,0.6494,0.6179,0.0315,,0.0,,305.15,2021
2021-04-21,MIL @ SDP,MIL,6.02,178.0,0.4102,0.352,0.0582,True,10.72,1.78,315.87,2021
2021-04-21,TEX @ LAA,,0.0,,0.624,0.6227,0.0013,,0.0,,315.87,2021
2021-04-21,ATL @ NYY,ATL,11.68,130.0,0.5184,0.427,0.0914,True,15.18,1.3,331.05,2021
2021-04-21,PIT @ DET,PIT,7.94,123.0,0.5013,0.44,0.0614,True,9.77,1.23,340.82,2021
2021-04-21,PIT @ DET,PIT,5.12,113.0,0.5013,0.4598,0.0415,True,5.79,1.13,346.61,2021
2021-04-21,TBR @ KCR,,0.0,,0.5324,0.5116,0.0208,,0.0,,346.61,2021
2021-04-21,MIN @ ATH,,0.0,,0.5355,0.5162,0.0193,,0.0,,346.61,2021
2021-04-22,ARI @ CIN,,0.0,,0.6115,0.5765,0.0349,,0.0,,346.61,2021
2021-04-22,SDP @ LAD,SDP,8.36,159.0,0.4454,0.3806,0.0647,True,13.29,1.59,359.9,2021
2021-04-22,SEA @ BOS,SEA,6.06,154.0,0.4345,0.3879,0.0466,True,9.33,1.54,369.23,2021
2021-04-22,LAA @ HOU,LAA,3.68,114.0,0.4885,0.4577,0.0308,False,-3.68,-1.0,365.55,2021
2021-04-22,NYM @ CHC,,0.0,,0.5217,0.5116,0.01,,0.0,,365.55,2021
2021-04-22,PIT @ DET,,0.0,,0.4807,0.477,0.0037,,0.0,,365.55,2021
2021-04-22,NYY @ CLE,,0.0,,0.5398,0.5162,0.0236,,0.0,,365.55,2021
2021-04-22,MIA @ SFG,,0.0,,0.6167,0.573,0.0437,,0.0,,365.55,2021
2021-04-23,LAA @ HOU,LAA,14.63,150.0,0.4961,0.3939,0.1021,False,-14.63,-1.0,350.92,2021
2021-04-23,ARI @ ATL,ARI,10.13,145.0,0.4765,0.4017,0.0747,False,-10.13,-1.0,340.79,2021
2021-04-23,TOR @ TBR,,0.0,,0.4061,0.3924,0.0136,,0.0,,340.79,2021
2021-04-23,WSN @ NYM,,0.0,,1.0,0.7297,0.2703,,0.0,,340.79,2021
2021-04-23,MIA @ SFG,,0.0,,0.5769,0.5619,0.0149,,0.0,,340.79,2021
2021-04-23,PHI @ COL,PHI,11.5,113.0,0.5411,0.4598,0.0813,False,-11.5,-1.0,329.29,2021
2021-04-23,SDP @ LAD,,0.0,,0.5916,0.5834,0.0081,,0.0,,329.29,2021
2021-04-23,PIT @ MIN,PIT,7.13,143.0,0.4625,0.4049,0.0576,False,-7.13,-1.0,322.16,2021
2021-04-23,CIN @ STL,,0.0,,0.5174,0.4977,0.0197,,0.0,,322.16,2021
2021-04-23,KCR @ DET,,0.0,,0.4904,0.4884,0.002,,0.0,,322.16,2021
2021-04-23,MIL @ CHC,MIL,9.25,148.0,0.4717,0.397,0.0747,False,-9.25,-1.0,312.91,2021
2021-04-23,SEA @ BOS,SEA,8.18,131.0,0.4922,0.4253,0.0669,False,-8.18,-1.0,304.73,2021
2021-04-23,NYY @ CLE,CLE,14.66,144.0,0.5234,0.4033,0.1201,False,-14.66,-1.0,290.07,2021
2021-04-23,TEX @ CHW,,0.0,,0.4516,0.4288,0.0228,,0.0,,290.07,2021
2021-04-23,ATH @ BAL,,0.0,,0.4675,0.4517,0.0159,,0.0,,290.07,2021
2021-04-24,TEX @ CHW,,0.0,,0.3904,0.3792,0.0112,,0.0,,290.07,2021
2021-04-24,NYY @ CLE,CLE,3.69,110.0,0.5028,0.4661,0.0367,False,-3.69,-1.0,286.38,2021
2021-04-24,MIA @ SFG,,0.0,,0.5946,0.5851,0.0095,,0.0,,286.38,2021
2021-04-24,PHI @ COL,COL,7.13,162.0,0.4433,0.3754,0.0679,False,-7.13,-1.0,279.25,2021
2021-04-24,MIL @ CHC,CHC,4.15,-105.0,0.5412,0.5,0.0412,False,-4.15,-1.0,275.1,2021
2021-04-24,SDP @ LAD,,0.0,,0.421,0.4166,0.0045,,0.0,,275.1,2021
2021-04-24,KCR @ DET,,0.0,,0.5234,0.5208,0.0026,,0.0,,275.1,2021
2021-04-24,WSN @ NYM,,0.0,,0.6552,0.638,0.0172,,0.0,,275.1,2021
2021-04-24,LAA @ HOU,LAA,8.82,137.0,0.4961,0.4149,0.0812,False,-8.82,-1.0,266.28,2021
2021-04-24,ATH @ BAL,BAL,4.3,148.0,0.4418,0.397,0.0448,False,-4.3,-1.0,261.98,2021
2021-04-24,SEA @ BOS,SEA,7.82,177.0,0.4373,0.3536,0.0837,True,13.84,1.77,275.82,2021
2021-04-24,PIT @ MIN,PIT,13.33,190.0,0.4715,0.3373,0.1341,True,25.33,1.9,301.15,2021
2021-04-24,TOR @ TBR,TOR,4.06,127.0,0.4707,0.4325,0.0382,False,-4.06,-1.0,297.09,2021
2021-04-24,CIN @ STL,,0.0,,0.5167,0.5116,0.0051,,0.0,,297.09,2021
2021-04-25,MIA @ SFG,,0.0,,0.6089,0.5998,0.0091,,0.0,,297.09,2021
2021-04-25,MIL @ CHC,CHC,7.57,122.0,0.5065,0.4419,0.0646,False,-7.57,-1.0,289.52,2021
2021-04-25,ATH @ BAL,,0.0,,0.4708,0.4598,0.011,,0.0,,289.52,2021
2021-04-25,ARI @ ATL,ARI,28.95,170.0,0.6303,0.3633,0.2671,True,49.21,1.7,338.73,2021
2021-04-25,ARI @ ATL,ARI,27.07,119.0,0.6303,0.4477,0.1826,True,32.21,1.19,370.94,2021
2021-04-25,NYY @ CLE,CLE,4.38,116.0,0.4883,0.4537,0.0346,True,5.08,1.16,376.02,2021
2021-04-25,SDP @ LAD,LAD,3.96,-124.0,0.5724,0.5423,0.0301,False,-3.96,-1.0,372.06,2021
2021-04-25,WSN @ NYM,,0.0,,0.6547,0.5817,0.073,,0.0,,372.06,2021
2021-04-25,SEA @ BOS,SEA,13.5,175.0,0.456,0.3569,0.0991,False,-13.5,-1.0,358.56,2021
2021-04-25,ARI @ ATL,ARI,35.86,170.0,0.6303,0.3633,0.2671,True,60.96,1.7,419.52,2021
2021-04-25,ARI @ ATL,ARI,33.53,119.0,0.6303,0.4477,0.1826,True,39.9,1.19,459.42,2021
2021-04-25,KCR @ DET,,0.0,,0.5466,0.523,0.0236,,0.0,,459.42,2021
2021-04-25,TEX @ CHW,,0.0,,0.3751,0.3699,0.0052,,0.0,,459.42,2021
2021-04-25,TOR @ TBR,TBR,16.47,106.0,0.5592,0.4748,0.0845,False,-16.47,-1.0,442.95,2021
2021-04-25,CIN @ STL,,0.0,,0.5501,0.5443,0.0058,,0.0,,442.95,2021
2021-04-25,PIT @ MIN,PIT,17.47,170.0,0.4697,0.3633,0.1064,True,29.7,1.7,472.65,2021
2021-04-25,LAA @ HOU,LAA,6.76,128.0,0.4707,0.4307,0.0401,True,8.65,1.28,481.3,2021
2021-04-25,PHI @ COL,PHI,11.6,100.0,0.5482,0.4884,0.0598,False,-11.6,-1.0,469.7,2021
2021-04-26,MIN @ CLE,CLE,15.16,109.0,0.5458,0.4682,0.0776,True,16.52,1.09,486.22,2021
2021-04-26,NYY @ BAL,BAL,13.33,150.0,0.4658,0.3939,0.0719,True,20.0,1.5,506.22,2021
2021-04-26,KCR @ DET,,0.0,,0.5185,0.5,0.0185,,0.0,,506.22,2021
2021-04-26,LAA @ TEX,TEX,9.11,150.0,0.4432,0.3939,0.0493,False,-9.11,-1.0,497.11,2021
2021-04-26,COL @ SFG,,0.0,,0.9201,0.6136,0.3065,,0.0,,497.11,2021
2021-04-26,MIA @ MIL,,0.0,,0.6239,0.6106,0.0133,,0.0,,497.11,2021
2021-04-26,ATH @ TBR,,0.0,,0.5065,0.493,0.0135,,0.0,,497.11,2021
2021-04-26,CIN @ LAD,,0.0,,0.3744,0.3633,0.0111,,0.0,,497.11,2021
2021-04-26,SEA @ HOU,SEA,25.25,164.0,0.505,0.3722,0.1328,False,-25.25,-1.0,471.86,2021
2021-04-26,PHI @ STL,STL,47.19,-103.0,0.9236,0.4954,0.4282,False,-47.19,-1.0,424.67,2021
2021-04-26,CHC @ ATL,CHC,19.29,179.0,0.475,0.3504,0.1246,False,-19.29,-1.0,405.38,2021
2021-04-27,DET @ CHW,DET,6.64,215.0,0.3622,0.3089,0.0532,True,14.28,2.15,419.66,2021
2021-04-27,NYY @ BAL,BAL,14.33,163.0,0.4649,0.3735,0.0913,False,-14.33,-1.0,405.33,2021
2021-04-27,PHI @ STL,,0.0,,0.5023,0.4907,0.0116,,0.0,,405.33,2021
2021-04-27,BOS @ NYM,BOS,6.55,136.0,0.461,0.4166,0.0444,True,8.91,1.36,414.24,2021
2021-04-27,MIN @ CLE,CLE,5.0,103.0,0.5171,0.4815,0.0357,True,5.15,1.03,419.39,2021
2021-04-27,CHC @ ATL,CHC,5.38,150.0,0.4308,0.3939,0.0368,False,-5.38,-1.0,414.01,2021
2021-04-27,LAA @ TEX,TEX,7.08,142.0,0.4534,0.4066,0.0468,True,10.05,1.42,424.06,2021
2021-04-27,MIA @ MIL,,0.0,,0.603,0.5817,0.0212,,0.0,,424.06,2021
2021-04-27,ATH @ TBR,,0.0,,0.4873,0.4838,0.0036,,0.0,,424.06,2021
2021-04-27,CIN @ LAD,CIN,3.95,230.0,0.329,0.2956,0.0334,True,9.08,2.3,433.14,2021
2021-04-27,SDP @ ARI,ARI,7.89,138.0,0.4624,0.4132,0.0493,True,10.89,1.38,444.03,2021
2021-04-27,SEA @ HOU,SEA,17.08,175.0,0.4616,0.3569,0.1046,False,-17.08,-1.0,426.95,2021
2021-04-27,WSN @ TOR,TOR,23.69,107.0,0.5978,0.4726,0.1252,True,25.35,1.07,452.3,2021
2021-04-27,KCR @ PIT,KCR,11.29,103.0,0.5433,0.4815,0.0618,False,-11.29,-1.0,441.01,2021
2021-04-27,COL @ SFG,,0.0,,0.389,0.3864,0.0025,,0.0,,441.01,2021
2021-04-28,SEA @ HOU,SEA,19.59,190.0,0.4613,0.3373,0.1239,False,-19.59,-1.0,421.42,2021
2021-04-28,ATH @ TBR,ATH,12.34,160.0,0.4567,0.3792,0.0775,False,-12.34,-1.0,409.08,2021
2021-04-28,CHC @ ATL,,0.0,,0.5626,0.56,0.0026,,0.0,,409.08,2021
2021-04-28,SDP @ ARI,ARI,6.01,146.0,0.4414,0.4002,0.0412,False,-6.01,-1.0,403.07,2021
2021-04-28,LAA @ TEX,,0.0,,0.5448,0.5443,0.0005,,0.0,,403.07,2021
2021-04-28,MIN @ CLE,CLE,7.88,112.0,0.513,0.4619,0.0511,False,-7.88,-1.0,395.19,2021
2021-04-28,MIA @ MIL,MIL,19.41,103.0,0.5923,0.4815,0.1108,False,-19.41,-1.0,375.78,2021
2021-04-28,BOS @ NYM,BOS,21.18,240.0,0.4533,0.2873,0.166,True,50.83,2.4,426.61,2021
2021-04-28,NYY @ BAL,,0.0,,0.4363,0.4149,0.0215,,0.0,,426.61,2021
2021-04-28,WSN @ TOR,,0.0,,0.3816,0.3735,0.0081,,0.0,,426.61,2021
2021-04-28,CIN @ LAD,,0.0,,0.6634,0.6627,0.0007,,0.0,,426.61,2021
2021-04-28,KCR @ PIT,,0.0,,0.5465,0.5443,0.0022,,0.0,,426.61,2021
2021-04-28,COL @ SFG,,0.0,,0.6019,0.5765,0.0254,,0.0,,426.61,2021
2021-04-28,PHI @ STL,STL,4.29,-105.0,0.5318,0.5,0.0318,False,-4.29,-1.0,422.32,2021
2021-04-29,DET @ CHW,,0.0,,0.636,0.5834,0.0526,,0.0,,422.32,2021
2021-04-29,DET @ CHW,,0.0,,0.364,0.3488,0.0152,,0.0,,422.32,2021
2021-04-29,PHI @ STL,,0.0,,0.4976,0.4726,0.0251,,0.0,,422.32,2021
2021-04-29,LAD @ MIL,,0.0,,0.6816,0.6512,0.0304,,0.0,,422.32,2021
2021-04-29,NYY @ BAL,BAL,15.66,165.0,0.4697,0.3699,0.0998,True,25.84,1.65,448.16,2021
2021-04-29,COL @ ARI,ARI,7.95,-128.0,0.5925,0.5503,0.0422,True,6.21,0.78,454.37,2021
2021-04-29,DET @ CHW,,0.0,,0.636,0.5834,0.0526,,0.0,,454.37,2021
2021-04-29,SEA @ HOU,SEA,8.7,150.0,0.446,0.3939,0.052,True,13.05,1.5,467.42,2021
2021-04-29,BOS @ TEX,BOS,5.13,-109.0,0.5425,0.5093,0.0333,False,-5.13,-1.0,462.29,2021
2021-04-29,ATH @ TBR,,0.0,,0.5267,0.5162,0.0105,,0.0,,462.29,2021
2021-04-29,CHC @ ATL,ATL,10.04,-130.0,0.603,0.5543,0.0487,False,-10.04,-1.0,452.25,2021
2021-04-29,DET @ CHW,,0.0,,0.364,0.3488,0.0152,,0.0,,452.25,2021
2021-04-30,SFG @ SDP,SFG,12.53,178.0,0.4307,0.352,0.0787,False,-12.53,-1.0,439.72,2021
2021-04-30,CLE @ CHW,CHW,19.11,128.0,0.5362,0.4307,0.1055,False,-19.11,-1.0,420.61,2021
2021-04-30,STL @ PIT,STL,9.69,106.0,0.5329,0.4748,0.0581,True,10.27,1.06,430.88,2021
2021-04-30,BOS @ TEX,TEX,10.94,145.0,0.4682,0.4017,0.0665,False,-10.94,-1.0,419.94,2021
2021-04-30,KCR @ MIN,KCR,10.72,130.0,0.4925,0.427,0.0654,False,-10.72,-1.0,409.22,2021
2021-04-30,CHC @ CIN,CIN,5.52,-120.0,0.57,0.5339,0.0361,True,4.6,0.83,413.82,2021
2021-04-30,NYM @ PHI,PHI,17.38,150.0,0.5008,0.3939,0.1068,True,26.07,1.5,439.89,2021
2021-04-30,ATL @ TOR,ATL,8.42,110.0,0.5163,0.4661,0.0502,False,-8.42,-1.0,431.47,2021
2021-04-30,LAA @ SEA,SEA,13.97,138.0,0.4953,0.4132,0.0821,True,19.28,1.38,450.75,2021
2021-04-30,MIA @ WSN,WSN,6.5,115.0,0.496,0.4557,0.0403,True,7.47,1.15,458.22,2021
2021-04-30,HOU @ TBR,TBR,12.58,116.0,0.522,0.4537,0.0683,False,-12.58,-1.0,445.64,2021
2021-04-30,DET @ NYY,DET,16.84,330.0,0.3486,0.2252,0.1233,False,-16.84,-1.0,428.8,2021
2021-04-30,COL @ ARI,ARI,6.42,-125.0,0.5822,0.5443,0.0379,True,5.14,0.8,433.94,2021
2021-04-30,BAL @ ATH,,0.0,,0.4538,0.4477,0.0061,,0.0,,433.94,2021
2021-04-30,LAD @ MIL,LAD,8.73,-102.0,0.5448,0.493,0.0517,False,-8.73,-1.0,425.21,2021
2021-05-01,MIA @ WSN,MIA,8.97,137.0,0.4707,0.4149,0.0559,False,-8.97,-1.0,416.24,2021
2021-05-01,CHC @ CIN,,0.0,,0.6315,0.5983,0.0332,,0.0,,416.24,2021
2021-05-01,HOU @ TBR,TBR,5.45,-101.0,0.5285,0.4907,0.0378,False,-5.45,-1.0,410.79,2021
2021-05-01,BOS @ TEX,TEX,10.57,162.0,0.4453,0.3754,0.0699,True,17.12,1.62,427.91,2021
2021-05-01,SFG @ SDP,SFG,17.47,162.0,0.4826,0.3754,0.1072,False,-17.47,-1.0,410.44,2021
2021-05-01,LAD @ MIL,,0.0,,0.4843,0.4557,0.0286,,0.0,,410.44,2021
2021-05-01,LAA @ SEA,SEA,22.19,126.0,0.563,0.4343,0.1287,False,-22.19,-1.0,388.25,2021
2021-05-01,CLE @ CHW,CLE,4.18,152.0,0.4228,0.3909,0.0319,False,-4.18,-1.0,384.07,2021
2021-05-01,DET @ NYY,DET,4.94,195.0,0.373,0.3318,0.0411,False,-4.94,-1.0,379.13,2021
2021-05-01,STL @ PIT,PIT,5.56,140.0,0.4509,0.4098,0.041,False,-5.56,-1.0,373.57,2021
2021-05-01,COL @ ARI,,0.0,,0.3896,0.3773,0.0123,,0.0,,373.57,2021
2021-05-01,KCR @ MIN,KCR,10.02,134.0,0.4888,0.42,0.0688,True,13.43,1.34,387.0,2021
2021-05-01,NYM @ PHI,,0.0,,0.5338,0.5046,0.0292,,0.0,,387.0,2021
2021-05-01,ATL @ TOR,TOR,8.95,128.0,0.4905,0.4307,0.0598,True,11.46,1.28,398.46,2021
2021-05-01,BAL @ ATH,BAL,4.27,170.0,0.3974,0.3633,0.0341,True,7.26,1.7,405.72,2021
2021-05-02,LAA @ SEA,SEA,11.0,144.0,0.4739,0.4033,0.0705,True,15.84,1.44,421.56,2021
2021-05-02,BOS @ TEX,,0.0,,0.5393,0.5339,0.0054,,0.0,,421.56,2021
2021-05-02,COL @ ARI,,0.0,,0.5919,0.5765,0.0154,,0.0,,421.56,2021
2021-05-02,ATL @ TOR,TOR,7.03,115.0,0.5008,0.4557,0.0451,True,8.08,1.15,429.64,2021
2021-05-02,CLE @ CHW,,0.0,,0.6099,0.603,0.0069,,0.0,,429.64,2021
2021-05-02,CHC @ CIN,,0.0,,0.4193,0.3909,0.0284,,0.0,,429.64,2021
2021-05-02,DET @ NYY,,0.0,,0.3184,0.3137,0.0047,,0.0,,429.64,2021
2021-05-02,STL @ PIT,,0.0,,0.4466,0.4457,0.0008,,0.0,,429.64,2021
2021-05-02,BAL @ ATH,BAL,8.51,180.0,0.4081,0.3488,0.0592,False,-8.51,-1.0,421.13,2021
2021-05-02,NYM @ PHI,NYM,6.37,115.0,0.4975,0.4557,0.0418,True,7.33,1.15,428.46,2021
2021-05-02,SFG @ SDP,SFG,13.88,165.0,0.4581,0.3699,0.0882,True,22.9,1.65,451.36,2021
2021-05-02,MIA @ WSN,,0.0,,0.9646,0.5951,0.3695,,0.0,,451.36,2021
2021-05-02,LAD @ MIL,MIL,18.76,180.0,0.464,0.3488,0.1152,False,-18.76,-1.0,432.6,2021
2021-05-02,KCR @ MIN,KCR,21.49,190.0,0.475,0.3373,0.1377,False,-21.49,-1.0,411.11,2021
2021-05-02,HOU @ TBR,TBR,5.46,115.0,0.4935,0.4557,0.0378,True,6.28,1.15,417.39,2021
2021-05-03,MIL @ PHI,,0.0,,0.51,0.4884,0.0217,,0.0,,417.39,2021
2021-05-03,CLE @ KCR,KCR,3.99,102.0,0.5143,0.4838,0.0306,False,-3.99,-1.0,413.4,2021
2021-05-03,BAL @ SEA,SEA,6.1,-125.0,0.5818,0.5443,0.0375,False,-6.1,-1.0,407.3,2021
2021-05-03,PIT @ SDP,,0.0,,0.6347,0.6283,0.0064,,0.0,,407.3,2021
2021-05-03,TBR @ LAA,LAA,6.42,138.0,0.4567,0.4132,0.0436,False,-6.42,-1.0,400.88,2021
2021-05-03,TEX @ MIN,TEX,12.63,163.0,0.4583,0.3735,0.0848,False,-12.63,-1.0,388.25,2021
2021-05-03,TOR @ ATH,,0.0,,0.5462,0.5339,0.0123,,0.0,,388.25,2021
2021-05-03,NYM @ STL,STL,5.8,-130.0,0.5912,0.5543,0.0369,True,4.46,0.77,392.71,2021
2021-05-04,BAL @ SEA,,0.0,,0.4676,0.464,0.0037,,0.0,,392.71,2021
2021-05-04,MIL @ PHI,MIL,7.23,155.0,0.4369,0.3864,0.0505,False,-7.23,-1.0,385.48,2021
2021-05-04,SFG @ COL,COL,4.33,143.0,0.4379,0.4049,0.033,False,-4.33,-1.0,381.15,2021
2021-05-04,SFG @ COL,SFG,17.27,115.0,0.5621,0.4557,0.1064,True,19.86,1.15,401.01,2021
2021-05-04,SFG @ COL,COL,4.5,143.0,0.4379,0.4049,0.033,True,6.43,1.43,407.44,2021
2021-05-04,SFG @ COL,SFG,18.46,115.0,0.5621,0.4557,0.1064,False,-18.46,-1.0,388.98,2021
2021-05-04,HOU @ NYY,,0.0,,0.5354,0.523,0.0123,,0.0,,388.98,2021
2021-05-04,TBR @ LAA,TBR,13.92,103.0,0.5653,0.4815,0.0838,True,14.34,1.03,403.32,2021
2021-05-04,TOR @ ATH,ATH,5.92,-120.0,0.5721,0.5339,0.0382,True,4.93,0.83,408.25,2021
2021-05-04,PIT @ SDP,,0.0,,0.6958,0.6911,0.0048,,0.0,,408.25,2021
2021-05-04,LAD @ CHC,CHC,16.99,160.0,0.4871,0.3792,0.1079,True,27.18,1.6,435.43,2021
2021-05-04,ARI @ MIA,ARI,7.55,135.0,0.4654,0.4183,0.0471,False,-7.55,-1.0,427.88,2021
2021-05-04,LAD @ CHC,CHC,25.34,205.0,0.4871,0.3199,0.1671,True,51.95,2.05,479.83,2021
2021-05-04,ATL @ WSN,,0.0,,0.4701,0.4577,0.0124,,0.0,,479.83,2021
2021-05-04,CHW @ CIN,CHW,12.9,101.0,0.5516,0.4861,0.0655,True,13.03,1.01,492.86,2021
2021-05-04,CLE @ KCR,CLE,9.88,127.0,0.4854,0.4325,0.0529,True,12.55,1.27,505.41,2021
2021-05-04,LAD @ CHC,CHC,29.93,205.0,0.4871,0.3199,0.1671,True,61.36,2.05,566.77,2021
2021-05-04,LAD @ CHC,CHC,23.59,160.0,0.4871,0.3792,0.1079,True,37.74,1.6,604.51,2021
2021-05-04,TEX @ MIN,TEX,8.74,145.0,0.4424,0.4017,0.0407,True,12.67,1.45,617.18,2021
2021-05-04,DET @ BOS,,0.0,,0.6237,0.6208,0.0029,,0.0,,617.18,2021
2021-05-05,CLE @ KCR,KCR,14.09,144.0,0.4637,0.4033,0.0604,False,-14.09,-1.0,603.09,2021
2021-05-05,MIL @ PHI,PHI,11.82,122.0,0.4935,0.4419,0.0517,True,14.42,1.22,617.51,2021
2021-05-05,TEX @ MIN,TEX,28.85,163.0,0.4961,0.3735,0.1225,True,47.03,1.63,664.54,2021
2021-05-05,HOU @ NYY,,0.0,,0.4578,0.4438,0.014,,0.0,,664.54,2021
2021-05-05,BAL @ SEA,BAL,8.81,102.0,0.5218,0.4838,0.0381,True,8.99,1.02,673.53,2021
2021-05-05,DET @ BOS,,0.0,,0.3812,0.3717,0.0095,,0.0,,673.53,2021
2021-05-05,CHW @ CIN,CHW,32.71,116.0,0.5673,0.4537,0.1136,False,-32.71,-1.0,640.82,2021
2021-05-05,ATL @ WSN,,0.0,,0.5568,0.5562,0.0006,,0.0,,640.82,2021
2021-05-05,ARI @ MIA,,0.0,,0.5076,0.4861,0.0215,,0.0,,640.82,2021
2021-05-05,TBR @ LAA,TBR,16.2,-104.0,0.5594,0.4977,0.0617,True,15.58,0.96,656.4,2021
2021-05-05,LAD @ CHC,CHC,23.82,149.0,0.4885,0.3955,0.093,True,35.49,1.49,691.89,2021
2021-05-05,NYM @ STL,STL,20.94,-115.0,0.5912,0.523,0.0682,True,18.21,0.87,710.1,2021
2021-05-05,NYM @ STL,STL,36.48,106.0,0.5912,0.4748,0.1164,True,38.67,1.06,748.77,2021
2021-05-05,NYM @ STL,STL,22.66,-115.0,0.5912,0.523,0.0682,False,-22.66,-1.0,726.11,2021
2021-05-05,NYM @ STL,STL,37.31,106.0,0.5912,0.4748,0.1164,False,-37.31,-1.0,688.8,2021
2021-05-05,SFG @ COL,SFG,24.52,102.0,0.567,0.4838,0.0832,False,-24.52,-1.0,664.28,2021
2021-05-05,TOR @ ATH,,0.0,,0.562,0.5581,0.0039,,0.0,,664.28,2021
2021-05-05,PIT @ SDP,,0.0,,0.6999,0.6755,0.0244,,0.0,,664.28,2021
2021-05-06,TOR @ ATH,ATH,21.69,120.0,0.5258,0.4457,0.0801,False,-21.69,-1.0,642.59,2021
2021-05-06,HOU @ NYY,HOU,11.41,175.0,0.4088,0.3569,0.0519,True,19.97,1.75,662.56,2021
2021-05-06,CLE @ KCR,CLE,27.39,123.0,0.5396,0.44,0.0997,True,33.69,1.23,696.25,2021
2021-05-06,DET @ BOS,,0.0,,0.3752,0.3536,0.0216,,0.0,,696.25,2021
2021-05-06,ATL @ WSN,,0.0,,0.5435,0.5185,0.025,,0.0,,696.25,2021
2021-05-06,ARI @ MIA,,0.0,,0.4439,0.4325,0.0114,,0.0,,696.25,2021
2021-05-06,NYM @ STL,STL,30.79,-102.0,0.5925,0.493,0.0995,False,-30.79,-1.0,665.46,2021
2021-05-06,MIL @ PHI,PHI,66.55,109.0,0.9758,0.4682,0.5076,True,72.54,1.09,738.0,2021
2021-05-06,TEX @ MIN,TEX,26.42,162.0,0.4702,0.3754,0.0948,True,42.8,1.62,780.8,2021
