Date,year,home_team,away_team,game_pk,home_lineup_ops_vs_sp,away_lineup_ops_vs_sp,home_opp_sp_is_lhp,away_opp_sp_is_lhp
2016-04-23,2016,SDP,STL,447130.0,,0.8189029657356752,,0.0
2016-04-24,2016,NYY,TBR,447146.0,0.6888227790432802,,1.0,
2016-04-24,2016,WSN,MIN,447139.0,0.7391812315138477,,0.0,
2016-04-26,2016,SFG,SDP,447174.0,,0.6825590194511059,,0.0
2016-04-27,2016,SFG,SDP,447189.0,,0.7063327433628318,,0.0
2016-04-27,2016,BOS,ATL,447176.0,0.8010750448028675,,0.0,
2016-04-28,2016,ARI,STL,447198.0,,0.8036888145315487,,0.0
2016-04-29,2016,NYM,SFG,447211.0,0.75184375,,0.0,
2016-04-29,2016,ATH,HOU,447205.0,,0.7859120443740095,,1.0
2016-04-29,2016,MIN,DET,447204.0,,0.8016962818849979,,0.0
2016-04-29,2016,STL,WSN,447213.0,,0.7552768576544315,,0.0
2016-04-30,2016,BOS,NYY,447224.0,,0.7105669093648004,,0.0
2016-05-02,2016,SDP,COL,447246.0,0.6685990566037736,,0.0,
2016-05-03,2016,SDP,COL,447258.0,0.6685990566037736,,0.0,
2016-05-03,2016,STL,PHI,447264.0,0.8055658914728682,,0.0,
2016-05-03,2016,CHW,BOS,447256.0,,0.8344268669907203,,1.0
2016-05-04,2016,HOU,MIN,447277.0,0.7556730192719486,,0.0,
2016-05-04,2016,NYM,ATL,447270.0,0.7743656044757965,,0.0,
2016-05-04,2016,KCR,WSN,447283.0,,0.7379992105263159,,0.0
2016-05-05,2016,CLE,DET,447287.0,,0.7968901443816698,,0.0
2016-05-06,2016,NYY,BOS,447296.0,0.7419853739089408,,0.0,
2016-05-07,2016,SDP,NYM,447317.0,0.6939279962103269,,0.0,
2016-05-08,2016,STL,PIT,447335.0,0.8116068702290077,,0.0,
2016-05-08,2016,NYY,BOS,447326.0,,0.8262869907076483,,0.0
2016-05-08,2016,SDP,NYM,447332.0,0.6739306759098788,,0.0,
2016-05-09,2016,WSN,DET,447344.0,0.7534818020853826,,0.0,
2016-05-09,2016,LAD,NYM,447347.0,,0.7876991260923843,,1.0
2016-05-09,2016,HOU,CLE,447343.0,0.7748706656038262,,0.0,
2016-05-10,2016,WSN,DET,447357.0,,0.7646924939467313,,0.0
2016-05-11,2016,NYY,KCR,447373.0,0.7291614949037373,,0.0,
2016-05-12,2016,MIL,SDP,447388.0,,0.6689312202852615,,0.0
2016-05-13,2016,BOS,HOU,447395.0,0.8262869907076483,,0.0,
2016-05-13,2016,LAD,STL,447404.0,,0.800628039754705,,0.0
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,446932.0,0.7113228782287824,,1.0,
2016-05-14,2016,WSN,MIA,447412.0,0.7113228782287824,,1.0,
2016-05-15,2016,BAL,DET,447424.0,,0.7743266311038162,,0.0
2016-05-17,2016,ARI,NYY,447453.0,,0.7369225108225109,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447437.0,,0.835915125739645,,0.0
2016-05-18,2016,KCR,BOS,447460.0,,0.835915125739645,,0.0
2016-05-19,2016,NYM,WSN,447485.0,,0.735963445029078,,0.0
2016-05-19,2016,STL,COL,447477.0,0.7962125170068027,,0.0,
2016-05-19,2016,SDP,SFG,447482.0,0.6760569895221058,,0.0,
2016-05-20,2016,NYM,MIL,447494.0,0.7652207453739901,,0.0,
2016-05-21,2016,HOU,TEX,447513.0,0.7875442546583851,,1.0,
2016-05-21,2016,DET,TBR,447512.0,0.8195864661654135,,1.0,
2016-05-22,2016,ATH,NYY,447525.0,,0.7374756283320641,,0.0
2016-05-24,2016,LAD,CIN,447543.0,,0.7806050332778702,,0.0
2016-05-24,2016,WSN,NYM,447549.0,0.7555396286683969,,0.0,
2016-05-24,2016,STL,CHC,447542.0,0.7707455516014236,,0.0,
2016-05-24,2016,SFG,SDP,447552.0,,0.6747647058823529,,0.0
2016-05-25,2016,WSN,NYM,447565.0,,0.7481403162055336,,0.0
2016-05-25,2016,SFG,SDP,447568.0,,0.6837442222799274,,0.0
2016-05-25,2016,BOS,COL,447560.0,0.8410843589743591,,0.0,
2016-05-27,2016,ATH,DET,447583.0,,0.8195864661654135,,1.0
2016-05-27,2016,LAA,HOU,447584.0,,0.715839059114825,,0.0
2016-05-28,2016,TBR,NYY,447603.0,,0.7071523472099203,,1.0
2016-05-29,2016,WSN,STL,447623.0,,,,
2016-05-30,2016,BAL,BOS,447624.0,,0.835471602860749,,0.0
2016-05-30,2016,SEA,SDP,447633.0,,0.692297490263955,,0.0
2016-05-31,2016,SEA,SDP,447648.0,,0.6788622623870365,,0.0
2016-05-31,2016,NYM,CHW,447640.0,0.7738612945838836,,0.0,
2016-06-01,2016,LAA,DET,447658.0,,0.7866509321697739,,0.0
2016-06-01,2016,HOU,ARI,447654.0,0.7918480255285201,,1.0,
2016-06-01,2016,SDP,SEA,447664.0,,0.7769863301787592,,1.0
2016-06-02,2016,DET,NYY,446949.0,,0.7136181545386346,,1.0
2016-06-04,2016,BOS,TOR,447707.0,0.8276819286114746,,0.0,
2016-06-04,2016,STL,SFG,447704.0,0.8064858051884484,,0.0,
2016-06-04,2016,SDP,COL,447697.0,0.6776135517498139,,0.0,
2016-06-04,2016,CIN,WSN,447708.0,,0.7636911612502588,,0.0
2016-06-06,2016,SEA,CLE,447726.0,0.7913186389899421,,0.0,
2016-06-06,2016,DET,TOR,447733.0,0.7594290691886512,,1.0,
2016-06-06,2016,TEX,HOU,447728.0,,0.7797790118728456,,0.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447731.0,,0.7421887147335423,,1.0
2016-06-07,2016,PIT,NYM,447743.0,,0.7421887147335423,,1.0
2016-06-07,2016,NYY,LAA,447741.0,0.7100358034970857,,1.0,
2016-06-08,2016,CHW,WSN,447763.0,0.7444817677368213,,0.0,
2016-06-10,2016,WSN,PHI,447783.0,0.7567584451642758,,0.0,
2016-06-10,2016,COL,SDP,447784.0,,0.6888066059225513,,0.0
2016-06-10,2016,MIN,BOS,447773.0,,0.7765556795981021,,0.0
2016-06-10,2016,CIN,ATH,447782.0,0.7905815842924848,,0.0,
2016-06-10,2016,PIT,STL,447785.0,,0.8069446971510654,,0.0
2016-06-11,2016,CIN,ATH,447797.0,,0.696523600722208,,0.0
2016-06-11,2016,TBR,HOU,447792.0,,0.7641232237539768,,0.0
2016-06-11,2016,SEA,TEX,447801.0,0.7874168336673346,,0.0,
2016-06-12,2016,MIL,NYM,447811.0,,0.7630099177552008,,0.0
2016-06-12,2016,NYY,DET,447806.0,,,,
2016-06-13,2016,ATL,CIN,447818.0,,0.7905815842924848,,0.0
2016-06-13,2016,CHW,DET,447820.0,0.7519490043710538,,1.0,
2016-06-15,2016,BOS,BAL,447842.0,0.8278990053557767,,0.0,
2016-06-15,2016,WSN,CHC,447843.0,0.7585217303822938,,0.0,
2016-06-15,2016,ATL,CIN,447844.0,,0.788944985522506,,0.0
2016-06-16,2016,TBR,SEA,447863.0,,0.7855300525920361,,1.0
2016-06-16,2016,ATH,TEX,447864.0,0.7161432712215321,,0.0,
2016-06-17,2016,KCR,DET,447872.0,,0.7500368112543963,,0.0
2016-06-17,2016,STL,TEX,447879.0,0.7675598687807544,,1.0,
2016-06-18,2016,CLE,CHW,447884.0,,0.7341661363636364,,0.0
2016-06-18,2016,ATH,LAA,447888.0,0.6984181860143088,,0.0,
2016-06-18,2016,MIN,NYY,447890.0,,0.7192607275103464,,0.0
2016-06-18,2016,NYM,ATL,447883.0,0.7731338965693804,,0.0,
2016-06-19,2016,HOU,CIN,447900.0,0.7923033080908728,,1.0,
2016-06-20,2016,BOS,CHW,447913.0,0.8357802951569322,,0.0,
2016-06-21,2016,DET,SEA,447932.0,,0.7927157851409754,,0.0
2016-06-21,2016,TEX,CIN,447924.0,,0.739378091056159,,0.0
2016-06-22,2016,CHC,STL,447948.0,,0.7969985429820301,,0.0
2016-06-22,2016,DET,SEA,447947.0,0.7723079268292683,,0.0,
2016-06-22,2016,ATH,MIL,447943.0,0.7227178810635275,,0.0,
2016-06-23,2016,DET,SEA,447959.0,0.7700509523809524,,1.0,
2016-06-23,2016,BOS,CHW,447953.0,,0.7390932857991681,,0.0
2016-06-24,2016,ATL,NYM,447967.0,,0.7707824480369515,,0.0
2016-06-25,2016,KCR,HOU,447979.0,,0.7407395042994436,,0.0
2016-06-25,2016,NYY,MIN,447981.0,0.7271466897446993,,0.0,
2016-06-25,2016,TEX,BOS,447976.0,,0.8391464203233256,,0.0
2016-06-26,2016,CIN,SDP,448000.0,0.7809364185949552,,0.0,
2016-06-26,2016,SEA,STL,448001.0,0.7650849282296651,,1.0,
2016-06-27,2016,SFG,ATH,448011.0,,0.7215060975609756,,0.0
2016-06-28,2016,KCR,STL,448028.0,,0.7900399634619776,,0.0
2016-06-29,2016,CHW,MIN,448039.0,0.7252042920260887,,0.0,
2016-06-29,2016,DET,MIA,448038.0,0.7319975733509817,,0.0,
2016-06-30,2016,NYM,CHC,448047.0,0.7661163204747774,,0.0,
2016-06-30,2016,NYY,TEX,448056.0,0.725393817743878,,0.0,
2016-07-01,2016,HOU,CHW,448059.0,0.7645515342250198,,0.0,
2016-07-01,2016,TBR,DET,448063.0,,0.7664347571679344,,1.0
2016-07-01,2016,WSN,CIN,448060.0,,0.7844254742547425,,0.0
2016-07-01,2016,BOS,LAA,448065.0,0.8353534358974359,,0.0,
2016-07-02,2016,SEA,BAL,448072.0,0.7683214026602176,,0.0,
2016-07-03,2016,ATH,PIT,448099.0,0.7243439291297551,,1.0,
2016-07-03,2016,WSN,CIN,448090.0,0.7375615079365079,,1.0,
2016-07-03,2016,SDP,NYY,448098.0,0.7111733931240657,,0.0,
2016-07-03,2016,STL,MIL,448097.0,0.8061679005817027,,0.0,
2016-07-04,2016,CLE,DET,448106.0,,0.7715834371108343,,0.0
2016-07-04,2016,CHW,NYY,448111.0,0.7563442136498516,,1.0,
2016-07-05,2016,NYM,MIA,448124.0,0.7795237215033888,,1.0,
2016-07-05,2016,STL,PIT,448128.0,,0.7373725089422586,,0.0
2016-07-06,2016,HOU,SEA,448145.0,0.796088637435172,,1.0,
2016-07-06,2016,CLE,DET,448136.0,,0.6934620523784074,,0.0
2016-07-06,2016,CHW,NYY,448141.0,,0.7374756283320641,,0.0
2016-07-06,2016,CHC,CIN,448134.0,,0.7710214416058395,,0.0
2016-07-06,2016,BOS,TEX,448146.0,0.821003227541689,,1.0,
2016-07-07,2016,KCR,SEA,448155.0,,0.7820839580209895,,1.0
2016-07-08,2016,NYM,WSN,448171.0,,0.763849275362319,,0.0
2016-07-08,2016,LAD,SDP,448167.0,,0.7743984915147705,,1.0
2016-07-08,2016,HOU,ATH,448165.0,,0.7534369932062239,,0.0
2016-07-08,2016,MIL,STL,448169.0,,0.7854232444202504,,0.0
2016-07-10,2016,NYM,WSN,448201.0,0.7760518313752591,,1.0,
2016-07-10,2016,CHW,ATL,448188.0,0.7390932857991681,,0.0,
2016-07-15,2016,WSN,PIT,448214.0,0.8145216572504708,,1.0,
2016-07-15,2016,CIN,MIL,448212.0,0.7833928325292902,,0.0,
2016-07-15,2016,SDP,SFG,448215.0,0.7466172393007836,,1.0,
2016-07-15,2016,ATH,TOR,448217.0,0.7530188126068899,,0.0,
2016-07-15,2016,SEA,HOU,448208.0,0.7825578587699317,,0.0,
2016-07-15,2016,NYY,BOS,448204.0,,,,
2016-07-16,2016,LAA,CHW,448220.0,,0.7330233737596471,,0.0
2016-07-17,2016,STL,MIA,448241.0,0.7611778501628665,,1.0,
2016-07-17,2016,DET,KCR,448239.0,0.7827181599035757,,0.0,
2016-07-18,2016,ATH,HOU,448252.0,,0.7735891633796969,,0.0
2016-07-18,2016,CHC,NYM,448255.0,,0.7891103117505994,,1.0
2016-07-20,2016,NYY,BAL,448275.0,0.7422217616580311,,0.0,
2016-07-20,2016,CIN,ATL,448274.0,0.7761843163538874,,0.0,
2016-07-20,2016,ATH,HOU,448278.0,0.7409159101767798,,0.0,
2016-07-21,2016,STL,SDP,448296.0,,0.7131408086506817,,0.0
2016-07-21,2016,BOS,MIN,448295.0,0.824102195306586,,0.0,
2016-07-21,2016,CHW,DET,448291.0,0.7447609200253219,,0.0,
2016-07-21,2016,WSN,LAD,448292.0,0.7859748096074985,,1.0,
2016-07-22,2016,TOR,SEA,448311.0,,0.7903254687170845,,0.0
2016-07-22,2016,CHW,DET,448303.0,,0.7699637392580172,,0.0
2016-07-22,2016,STL,LAD,448305.0,0.784708938547486,,0.0,
2016-07-23,2016,CHW,DET,448318.0,,0.7834957939011565,,1.0
2016-07-24,2016,HOU,LAA,448334.0,0.7747145242070116,,0.0,
2016-07-24,2016,MIA,NYM,448337.0,,0.7472875311720697,,0.0
2016-07-25,2016,TEX,ATH,448351.0,,0.7470389261744967,,1.0
2016-07-25,2016,HOU,NYY,448350.0,,0.6944024590163935,,1.0
2016-07-25,2016,SFG,CIN,448346.0,,0.7809364185949552,,0.0
2016-07-26,2016,BOS,DET,448360.0,0.8304157382847038,,0.0,
2016-07-26,2016,CHW,CHC,448357.0,0.7447609200253217,,0.0,
2016-07-26,2016,TOR,SDP,448365.0,,0.7294134568503169,,0.0
2016-07-27,2016,CHC,CHW,448372.0,,0.7483516793066088,,0.0
2016-07-27,2016,PIT,SEA,448381.0,,0.7784016593460225,,0.0
2016-07-27,2016,BOS,DET,448375.0,,0.7470292129932418,,0.0
2016-07-27,2016,CLE,WSN,448384.0,,0.7656663523198793,,0.0
2016-07-28,2016,MIA,STL,448391.0,,0.7786256143394045,,0.0
2016-07-29,2016,MIL,PIT,448404.0,,0.75918316008316,,0.0
2016-07-29,2016,NYM,COL,448398.0,0.7824031885397412,,0.0,
2016-07-30,2016,SDP,CIN,448412.0,,0.7239296155928533,,1.0
2016-07-30,2016,DET,HOU,448414.0,,0.7830840606338998,,0.0
2016-07-31,2016,LAA,BOS,448425.0,,0.7942558758314855,,1.0
2016-07-31,2016,TBR,NYY,448431.0,,0.7343059805285118,,1.0
2016-07-31,2016,MIA,STL,448436.0,0.7489421788244305,,0.0,
2016-08-01,2016,SEA,BOS,448438.0,0.7903254687170845,,0.0,
2016-08-01,2016,ARI,WSN,448445.0,,0.7798243364151507,,0.0
2016-08-02,2016,DET,CHW,448447.0,,0.7490249088699878,,0.0
2016-08-03,2016,DET,CHW,448462.0,0.7727883522727272,,1.0,
2016-08-03,2016,CIN,STL,448472.0,,0.7367129217059197,,1.0
2016-08-03,2016,NYY,NYM,448468.0,,0.7684071413479823,,0.0
2016-08-04,2016,HOU,TOR,448487.0,0.8111465020576132,,1.0,
2016-08-05,2016,LAD,BOS,448490.0,,0.791837085308057,,1.0
2016-08-05,2016,NYY,CLE,448493.0,0.7372021595680864,,0.0,
2016-08-05,2016,PIT,CIN,448492.0,,0.7754191589835845,,0.0
2016-08-06,2016,WSN,SFG,448515.0,0.7503397649146153,,0.0,
2016-08-06,2016,COL,MIA,448510.0,,0.7407206487533285,,0.0
2016-08-07,2016,CHW,BAL,448519.0,0.7300941962229386,,0.0,
2016-08-07,2016,SEA,LAA,448524.0,0.7661030115395441,,0.0,
2016-08-08,2016,STL,CIN,448535.0,0.7102184734513275,,1.0,
2016-08-08,2016,SEA,DET,448536.0,,0.7816586578293289,,0.0
2016-08-09,2016,NYM,ARI,448541.0,0.7812788538073759,,0.0,
2016-08-09,2016,MIN,HOU,448548.0,,0.793944201843765,,1.0
2016-08-09,2016,SEA,DET,448547.0,,0.8062829896907217,,1.0
2016-08-10,2016,STL,CIN,448560.0,,0.7630028348688873,,1.0
2016-08-11,2016,BOS,NYY,448578.0,,0.7334093900833699,,0.0
2016-08-11,2016,ATH,BAL,448573.0,0.7252439390152461,,0.0,
2016-08-12,2016,MIA,CHW,448585.0,0.8093074679113186,,1.0,
2016-08-12,2016,WSN,ATL,448583.0,0.767431279620853,,0.0,
2016-08-13,2016,MIA,CHW,448600.0,,0.7450896391152504,,1.0
2016-08-14,2016,TEX,DET,448618.0,,0.776889562581204,,0.0
2016-08-14,2016,TOR,HOU,448619.0,,0.7875634298079524,,0.0
2016-08-14,2016,NYM,SDP,448623.0,0.757446511627907,,1.0,
2016-08-15,2016,DET,KCR,448627.0,0.7238577130781874,,0.0,
2016-08-16,2016,NYY,TOR,448648.0,0.7382978271138404,,0.0,
2016-08-16,2016,CIN,MIA,448639.0,0.7701867833433917,,0.0,
2016-08-16,2016,TEX,ATH,448658.0,,0.7440512756997771,,0.0
2016-08-17,2016,COL,WSN,448664.0,,0.7959861904761906,,0.0
2016-08-17,2016,CIN,MIA,448654.0,,0.70751518414818,,0.0
2016-08-17,2016,CLE,CHW,448651.0,,0.7561077372919478,,0.0
2016-08-19,2016,DET,BOS,448678.0,0.6762487692812603,,0.0,
2016-08-19,2016,CHW,ATH,448687.0,0.7543057545643632,,0.0,
2016-08-20,2016,BAL,HOU,448695.0,,0.7591747888239115,,0.0
2016-08-20,2016,DET,BOS,448693.0,0.7746131979695432,,1.0,
2016-08-21,2016,CIN,LAD,448711.0,0.6881624326404927,,1.0,
2016-08-22,2016,ATH,CLE,448725.0,0.720404776484997,,0.0,
2016-08-22,2016,SEA,NYY,448729.0,,0.7512352059925094,,0.0
2016-08-23,2016,MIA,KCR,448738.0,0.7066253279274982,,0.0,
2016-08-24,2016,CHW,PHI,448758.0,0.7490249088699878,,0.0,
2016-08-25,2016,MIN,DET,448765.0,,0.7322937878448083,,0.0
2016-08-25,2016,CHW,SEA,448771.0,,,,
2016-08-26,2016,HOU,TBR,448786.0,0.8223879151291512,,1.0,
2016-08-26,2016,BOS,KCR,448778.0,0.8243737486095662,,0.0,
2016-08-27,2016,DET,LAA,448794.0,0.7591764705882352,,1.0,
2016-08-27,2016,ARI,CIN,448790.0,,0.7055162337662337,,0.0
2016-08-28,2016,STL,ATH,448811.0,,0.7633471615720524,,1.0
2016-08-28,2016,NYM,PHI,448812.0,0.7321237801746276,,0.0,
2016-08-29,2016,CHC,PIT,448824.0,,0.7317057513163225,,0.0
2016-08-29,2016,DET,CHW,448817.0,,0.742386232264845,,1.0
2016-08-29,2016,KCR,NYY,448822.0,,0.7396763416162039,,0.0
2016-08-30,2016,DET,CHW,448831.0,,,,
2016-08-30,2016,TEX,SEA,448840.0,,0.6880473157415834,,1.0
2016-08-30,2016,CLE,MIN,448835.0,,0.7511975308641975,,0.0
2016-08-31,2016,BOS,TBR,448857.0,0.7978464893153074,,1.0,
2016-08-31,2016,HOU,ATH,448852.0,0.828813953488372,,1.0,
2016-09-02,2016,CLE,MIA,448871.0,,0.7162019763798505,,0.0
2016-09-02,2016,ATH,BOS,448866.0,0.7435768261964735,,1.0,
2016-09-02,2016,CIN,STL,448876.0,0.719207729468599,,0.0,
2016-09-03,2016,MIN,CHW,448882.0,,0.721475797579758,,1.0
2016-09-03,2016,ATH,BOS,448881.0,0.6570135900339751,,0.0,
2016-09-03,2016,NYM,WSN,448893.0,0.7595686369119421,,0.0,
2016-09-03,2016,KCR,DET,448883.0,,0.7870195185426153,,0.0
2016-09-04,2016,MIN,CHW,448897.0,,,,
2016-09-04,2016,KCR,DET,448898.0,,0.7762481692432871,,0.0
2016-09-04,2016,PIT,MIL,448902.0,0.7683202457264957,,0.0,
2016-09-04,2016,BAL,NYY,448903.0,,0.695212962962963,,1.0
2016-09-05,2016,CLE,HOU,448915.0,,0.7696307234432234,,0.0
2016-09-05,2016,CIN,NYM,448918.0,0.791397376730629,,0.0,
2016-09-06,2016,SEA,TEX,448937.0,0.7477902270483713,,1.0,
2016-09-07,2016,MIA,PHI,448949.0,0.7081252425091615,,0.0,
2016-09-07,2016,WSN,ATL,448940.0,0.7791786307053942,,0.0,
2016-09-07,2016,CIN,NYM,448948.0,0.7905038801177415,,0.0,
2016-09-09,2016,DET,BAL,448961.0,0.7756271653543306,,0.0,
2016-09-09,2016,PIT,CIN,448964.0,0.7432235510579577,,0.0,
2016-09-09,2016,NYY,TBR,448974.0,0.7081357738646895,,1.0,
2016-09-09,2016,ATH,SEA,448973.0,0.7270087744126805,,0.0,
2016-09-09,2016,ATL,NYM,448970.0,,0.778655601659751,,0.0
2016-09-10,2016,CHW,KCR,448982.0,0.7428147540983606,,0.0,
2016-09-10,2016,PIT,CIN,448979.0,,0.7792914452709884,,0.0
2016-09-10,2016,LAA,TEX,448990.0,0.7738963486454653,,1.0,
2016-09-11,2016,ATH,SEA,449003.0,,0.770532830399553,,0.0
2016-09-11,2016,HOU,CHC,448993.0,0.7548640402843602,,0.0,
2016-09-12,2016,DET,MIN,449013.0,0.7717849671612746,,0.0,
2016-09-12,2016,ATL,MIA,449011.0,,0.7493316937553465,,0.0
2016-09-14,2016,NYY,LAD,449040.0,0.7070517766497464,,1.0,
2016-09-14,2016,WSN,NYM,449044.0,,0.7771344644213725,,0.0
2016-09-14,2016,PHI,PIT,449046.0,,0.7397319804058782,,0.0
2016-09-15,2016,LAA,TOR,449060.0,0.7672885196374623,,1.0,
2016-09-15,2016,KCR,ATH,449056.0,,0.6669314903846153,,0.0
2016-09-15,2016,CHW,CLE,449051.0,0.7526037448290877,,0.0,
2016-09-16,2016,CIN,PIT,449070.0,0.8049071626191208,,0.0,
2016-09-16,2016,CLE,DET,449062.0,,0.7744879356568364,,0.0
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,447363.0,0.8054818785094435,,0.0,
2016-09-17,2016,CIN,PIT,449085.0,0.8054818785094435,,0.0,
2016-09-17,2016,SEA,HOU,449078.0,,,,
2016-09-18,2016,PHI,MIA,449095.0,,0.7074856396866841,,0.0
2016-09-18,2016,CLE,DET,449092.0,,0.7594244516653127,,0.0
2016-09-20,2016,NYM,ATL,449117.0,0.7842787550744249,,0.0,
2016-09-20,2016,MIL,PIT,449126.0,,0.7506515976331362,,0.0
2016-09-20,2016,TEX,LAA,449124.0,,0.774937239738251,,0.0
2016-09-20,2016,TBR,NYY,449125.0,,0.7002860478692353,,1.0
2016-09-20,2016,PHI,CHW,449119.0,,0.7666190970420341,,0.0
2016-09-21,2016,ATH,HOU,449137.0,0.7233917396745932,,0.0,
2016-09-21,2016,CHC,CIN,449135.0,,0.7352865517241379,,0.0
2016-09-22,2016,HOU,LAA,449151.0,0.7836871704745165,,0.0,
2016-09-23,2016,MIA,ATL,449157.0,0.7310398964847963,,0.0,
2016-09-23,2016,MIL,CIN,449160.0,,0.7990353715382507,,0.0
2016-09-23,2016,MIN,SEA,449167.0,,0.7256638626007711,,0.0
2016-09-23,2016,DET,KCR,449162.0,0.7080642458100559,,1.0,
2016-09-24,2016,DET,KCR,449177.0,0.7843361917326297,,0.0,
2016-09-25,2016,TOR,NYY,449194.0,,0.739737218813906,,0.0
2016-09-25,2016,NYM,PHI,449195.0,0.7018694665153236,,0.0,
2016-09-25,2016,HOU,LAA,449193.0,,0.7734515557804199,,0.0
2016-09-26,2016,CHW,TBR,449210.0,0.7426218543046359,,1.0,
2016-09-27,2016,HOU,SEA,449224.0,0.7733925848014725,,0.0,
2016-09-27,2016,STL,CIN,449215.0,,0.7835934318555009,,0.0
2016-09-27,2016,LAA,ATH,449222.0,,0.7626293823038397,,0.0
2016-09-28,2016,STL,CIN,449230.0,,0.7916166727338917,,0.0
2016-09-28,2016,HOU,SEA,449239.0,,0.7833946369845687,,0.0
2016-09-28,2016,DET,CLE,449231.0,0.7874144127104217,,0.0,
2016-09-30,2016,ATL,DET,449256.0,,0.7771897135122942,,0.0
2016-09-30,2016,PHI,NYM,449262.0,,0.7646508720930232,,0.0
2016-09-30,2016,LAA,HOU,449257.0,0.7533170163170163,,0.0,
2016-09-30,2016,NYY,BAL,449253.0,0.6946592317224288,,0.0,
